Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
10/22/2024 20:51:29,388,NAS100,buy,out,8.5,20426.66,388,0.00,37.01,-1481.64,144330.19,sl 20426.35
10/23/2024 17:06:30,389,NAS100,sell,out,16.1,20235.09,389,0.00,-74.88,-1464.46,142790.85,sl 20235.10
10/23/2024 17:15:00,390,NAS100,sell,in,23.5,20269.95,390,0.00,0.00,0.00,142790.85,
10/23/2024 19:23:41,391,NAS100,buy,out,23.5,20148.55,391,0.00,0.00,2852.90,145643.75,tp 20148.75
10/24/2024 19:15:00,392,NAS100,sell,in,14.1,20144.35,392,0.00,0.00,0.00,145643.75,
10/24/2024 20:04:30,393,NAS100,buy,out,14.1,20247.64,393,0.00,0.00,-1456.39,144187.36,sl 20247.35
10/25/2024 17:00:00,394,NAS100,buy,in,9.1,20522.6,394,0.00,0.00,0.00,144187.36,
10/25/2024 20:44:27,395,NAS100,sell,out,9.1,20364.28,395,0.00,0.00,-1440.71,142746.65,sl 20364.45
10/28/2024 17:00:00,396,NAS100,sell,in,20.7,20441.25,396,0.00,0.00,0.00,142746.65,
10/29/2024 17:15:00,397,NAS100,buy,in,14.9,20418.15,397,0.00,0.00,0.00,142746.65,
10/29/2024 18:59:41,398,NAS100,buy,out,20.7,20510,398,0.00,18.03,-1423.13,141341.55,sl 20510.00
10/29/2024 22:18:29,399,NAS100,sell,out,14.9,20607.97,399,0.00,0.00,2828.32,144169.87,tp 20607.95
10/30/2024 17:30:00,400,NAS100,buy,in,10,20580.55,400,0.00,0.00,0.00,144169.87,
10/30/2024 22:54:38,401,NAS100,sell,out,10,20435.86,401,0.00,0.00,-1446.90,142722.97,sl 20436.20
10/31/2024 17:00:00,402,NAS100,sell,in,7.1,20061.35,402,0.00,0.00,0.00,142722.97,
11/01/2024 17:00:00,403,NAS100,buy,in,13.1,20059.3,403,0.00,0.00,0.00,142722.97,
11/04/2024 16:34:41,404,NAS100,sell,out,13.1,19950.07,404,0.00,-182.78,-1430.91,141109.28,sl 19950.40
11/04/2024 17:30:00,405,NAS100,buy,in,8.3,20086.3,405,0.00,0.00,0.00,141109.28,
11/05/2024 17:00:00,406,NAS100,buy,in,9.7,20199.2,406,0.00,0.00,0.00,141109.28,
11/05/2024 19:14:30,407,NAS100,buy,out,7.1,20260.52,407,0.00,30.91,-1414.11,139726.08,sl 20260.10
11/06/2024 04:37:35,408,NAS100,sell,out,8.3,20422.12,408,0.00,-77.20,2787.31,142436.19,tp 20422.10
11/06/2024 04:57:37,409,NAS100,sell,out,9.7,20488.94,409,0.00,-45.11,2810.48,145201.56,tp 20488.90
11/06/2024 19:15:00,410,NAS100,buy,in,10.2,20717.65,410,0.00,0.00,0.00,145201.56,
11/07/2024 16:56:57,411,NAS100,sell,out,10.2,21001.3,411,0.00,-47.44,2893.23,148047.35,tp 21001.15
11/07/2024 17:00:00,412,NAS100,buy,in,14.5,21013.25,412,0.00,0.00,0.00,148047.35,
11/08/2024 17:15:00,413,NAS100,sell,in,22.7,21073.05,413,0.00,0.00,0.00,148047.35,
11/08/2024 18:55:25,414,NAS100,buy,out,22.7,21138.25,414,0.00,0.00,-1480.04,146567.31,sl 21138.20
11/11/2024 01:20:23,415,NAS100,sell,out,14.5,21216.69,415,0.00,-269.75,2949.88,149247.44,tp 21216.55
11/11/2024 17:00:00,416,NAS100,sell,in,12.5,21086.8,416,0.00,0.00,0.00,149247.44,
11/12/2024 18:15:00,417,NAS100,sell,in,22.1,21089.35,417,0.00,0.00,0.00,149247.44,
11/13/2024 15:42:03,418,NAS100,buy,out,22.1,21156.91,418,0.00,19.25,-1493.08,147773.61,sl 21156.85
11/13/2024 17:15:00,419,NAS100,sell,in,16.3,21011.5,419,0.00,0.00,0.00,147773.61,
11/13/2024 19:08:16,420,NAS100,buy,out,16.3,21101.84,420,0.00,0.00,-1472.54,146301.07,sl 21101.75
11/14/2024 19:15:00,421,NAS100,sell,in,15.3,20999.4,421,0.00,0.00,0.00,146301.07,
11/15/2024 02:37:26,422,NAS100,buy,out,12.5,20848.91,422,0.00,43.56,2973.63,149318.26,tp 20849.30
11/15/2024 03:27:39,423,NAS100,buy,out,15.3,20808.36,423,0.00,13.33,2922.91,152254.50,tp 20808.40
11/15/2024 17:15:00,424,NAS100,sell,in,10.6,20552.45,424,0.00,0.00,0.00,152254.50,
11/18/2024 17:15:00,425,NAS100,buy,in,19.9,20531.9,425,0.00,0.00,0.00,152254.50,
11/19/2024 11:29:37,426,NAS100,sell,out,19.9,20454.9,426,0.00,-92.55,-1532.30,150629.65,sl 20454.95
11/19/2024 17:30:00,427,NAS100,buy,in,15.8,20542.1,427,0.00,0.00,0.00,150629.65,
11/19/2024 20:43:30,428,NAS100,buy,out,10.6,20695.21,428,0.00,36.93,-1513.26,149153.32,sl 20695.20
11/19/2024 20:56:41,429,NAS100,sell,out,15.8,20730.9,429,0.00,0.00,2983.04,152136.36,tp 20730.90
11/20/2024 17:00:00,430,NAS100,sell,in,10.7,20555.4,430,0.00,0.00,0.00,152136.36,
11/20/2024 22:55:26,431,NAS100,buy,out,10.7,20696.52,431,0.00,0.00,-1509.98,150626.38,sl 20696.40
11/22/2024 17:15:00,432,NAS100,sell,in,16.8,20710.15,432,0.00,0.00,0.00,150626.38,
11/22/2024 19:50:39,433,NAS100,buy,out,16.8,20799.82,433,0.00,0.00,-1506.46,149119.92,sl 20799.40
11/25/2024 17:00:00,434,NAS100,sell,in,10.9,20895.25,434,0.00,0.00,0.00,149119.92,
11/26/2024 19:15:00,435,NAS100,sell,in,22.1,20888.2,435,0.00,0.00,0.00,149119.92,
11/26/2024 22:55:38,436,NAS100,buy,out,22.1,20955.68,436,0.00,0.00,-1491.31,147628.61,sl 20955.45
11/27/2024 17:15:00,437,NAS100,sell,in,11.6,20765.05,437,0.00,0.00,0.00,147628.61,
11/28/2024 17:30:00,438,NAS100,buy,in,80.8,20851.35,438,0.00,0.00,0.00,147628.61,
11/29/2024 02:05:21,439,NAS100,sell,out,80.8,20832.35,439,0.00,-375.78,-1535.20,145717.63,sl 20832.40
11/29/2024 06:14:13,440,NAS100,buy,out,11.6,20891.33,440,0.00,20.20,-1464.85,144272.98,sl 20891.30
12/02/2024 16:30:59,441,NAS100,buy,out,10.9,21031.62,441,0.00,66.44,-1486.43,142852.99,sl 21031.50
12/03/2024 17:15:00,442,NAS100,buy,in,18.2,21190.7,442,0.00,0.00,0.00,142852.99,
12/04/2024 10:35:36,443,NAS100,sell,out,18.2,21347.05,443,0.00,-84.64,2845.57,145613.92,tp 21346.70
12/04/2024 17:15:00,444,NAS100,buy,in,26,21422.05,444,0.00,0.00,0.00,145613.92,
12/05/2024 17:00:00,445,NAS100,sell,in,35,21489.2,445,0.00,0.00,0.00,145613.92,
12/05/2024 19:12:20,446,NAS100,buy,out,35,21530.74,446,0.00,0.00,-1453.90,144160.02,sl 21530.70
12/05/2024 19:12:36,447,NAS100,sell,out,26,21533.36,447,0.00,-120.92,2894.06,146933.16,tp 21533.35
12/06/2024 17:00:00,448,NAS100,buy,in,12.1,21591.75,448,0.00,0.00,0.00,146933.16,
12/09/2024 17:30:00,449,NAS100,sell,in,17,21547.85,449,0.00,0.00,0.00,146933.16,
12/09/2024 18:06:41,450,NAS100,sell,out,12.1,21469.73,450,0.00,-168.82,-1476.44,145287.90,sl 21469.80
12/10/2024 17:15:00,451,NAS100,buy,in,16.4,21590.25,451,0.00,0.00,0.00,145287.90,
12/10/2024 17:58:27,452,NAS100,sell,out,16.4,21501.08,452,0.00,0.00,-1462.39,143825.51,sl 21501.20
12/10/2024 22:05:39,453,NAS100,buy,out,17,21375.73,453,0.00,14.81,2926.04,146766.36,tp 21375.85
12/11/2024 17:00:00,454,NAS100,buy,in,11.9,21694.9,454,0.00,0.00,0.00,146766.36,
12/12/2024 17:15:00,455,NAS100,sell,in,31.9,21658.45,455,0.00,0.00,0.00,146766.36,
12/12/2024 17:23:35,456,NAS100,buy,out,31.9,21704.6,456,0.00,0.00,-1472.19,145294.17,sl 21704.45
12/13/2024 17:45:00,457,NAS100,sell,in,9.8,21761.9,457,0.00,0.00,0.00,145294.17,
12/16/2024 12:00:36,458,NAS100,buy,out,9.8,21909.62,458,0.00,25.61,-1447.66,143872.12,sl 21909.50
12/16/2024 14:14:28,459,NAS100,sell,out,11.9,21939.3,459,0.00,-276.71,2908.36,146503.77,tp 21939.20
12/16/2024 17:00:00,460,NAS100,buy,in,19.8,22029.75,460,0.00,0.00,0.00,146503.77,
12/16/2024 20:23:17,461,NAS100,sell,out,19.8,22176.55,461,0.00,0.00,2906.64,149410.41,tp 22176.49
12/17/2024 17:15:00,462,NAS100,sell,in,17.2,22054.4,462,0.00,0.00,0.00,149410.41,
12/17/2024 18:34:28,463,NAS100,buy,out,17.2,22141.08,463,0.00,0.00,-1490.90,147919.51,sl 22141.00
12/18/2024 17:15:00,464,NAS100,buy,in,15.1,22091.4,464,0.00,0.00,0.00,147919.51,
12/18/2024 21:01:36,465,NAS100,sell,out,15.1,21993.06,465,0.00,0.00,-1484.93,146434.58,sl 21993.20
12/19/2024 17:30:00,466,NAS100,sell,in,7.3,21285.85,466,0.00,0.00,0.00,146434.58,
12/20/2024 13:03:43,467,NAS100,buy,out,7.3,20886.83,467,0.00,6.36,2912.85,149353.79,tp 20887.05
12/20/2024 17:15:00,468,NAS100,buy,in,9.5,21132.6,468,0.00,0.00,0.00,149353.79,
12/20/2024 18:18:42,469,NAS100,sell,out,9.5,21445.46,469,0.00,0.00,2972.17,152325.96,tp 21445.40
12/23/2024 17:15:00,470,NAS100,sell,in,11.7,21340.75,470,0.00,0.00,0.00,152325.96,
12/23/2024 18:43:30,471,NAS100,buy,out,11.7,21470.04,471,0.00,0.00,-1512.69,150813.27,sl 21470.00
12/24/2024 17:00:00,472,NAS100,buy,in,14.6,21701.15,472,0.00,0.00,0.00,150813.27,
12/26/2024 05:48:15,473,NAS100,sell,out,14.6,21906.45,473,0.00,-67.90,2997.38,153742.75,tp 21906.45
12/30/2024 17:00:00,474,NAS100,sell,in,12.2,21105.3,474,0.00,0.00,0.00,153742.75,
12/30/2024 18:20:44,475,NAS100,buy,out,12.2,21230.45,475,0.00,0.00,-1526.83,152215.92,sl 21230.40
12/31/2024 18:15:00,476,NAS100,sell,in,10.5,21160.25,476,0.00,0.00,0.00,152215.92,
01/02/2025 14:15:12,477,NAS100,buy,out,10.5,21305.2,477,0.00,9.15,-1521.98,150703.09,sl 21305.20
01/03/2025 18:45:00,478,NAS100,buy,in,7.8,21293.4,478,0.00,0.00,0.00,150703.09,
01/06/2025 17:14:38,479,NAS100,sell,out,7.8,21679.11,479,0.00,-108.83,3008.54,153602.80,tp 21679.10
01/06/2025 17:15:00,480,NAS100,buy,in,12,21681.75,480,0.00,0.00,0.00,153602.80,
01/06/2025 20:45:31,481,NAS100,sell,out,12,21553.76,481,0.00,0.00,-1535.88,152066.92,sl 21553.90
01/08/2025 17:15:00,482,NAS100,sell,in,10.6,21076.65,482,0.00,0.00,0.00,152066.92,
01/08/2025 18:36:41,483,NAS100,buy,out,10.6,21219.78,483,0.00,0.00,-1517.18,150549.74,sl 21219.65
01/13/2025 17:00:00,484,NAS100,buy,in,15.2,20655.2,484,0.00,0.00,0.00,150549.74,
01/14/2025 01:00:00,485,NAS100,sell,out,15.2,20876.75,485,0.00,-70.69,3367.56,153846.61,tp 20852.00
01/14/2025 17:00:00,486,NAS100,sell,in,10.5,20838.2,486,0.00,0.00,0.00,153846.61,
01/15/2025 15:30:25,487,NAS100,buy,out,10.5,20986.43,487,0.00,9.15,-1556.42,152299.34,sl 20984.45
01/15/2025 17:00:00,488,NAS100,buy,in,10.9,21182.5,488,0.00,0.00,0.00,152299.34,
01/16/2025 17:00:00,489,NAS100,sell,in,12.7,21233.65,489,0.00,0.00,0.00,152299.34,
01/16/2025 23:14:41,490,NAS100,sell,out,10.9,21043.05,490,0.00,-50.69,-1520.01,150728.64,sl 21043.05
01/17/2025 15:34:26,491,NAS100,buy,out,12.7,21353.04,491,0.00,11.06,-1516.25,149223.45,sl 21352.90
01/17/2025 20:15:00,492,NAS100,buy,in,9.2,21512.85,492,0.00,0.00,0.00,149223.45,
01/20/2025 17:30:00,493,NAS100,sell,in,17.4,21554.4,493,0.00,0.00,0.00,149223.45,
01/21/2025 02:53:39,494,NAS100,buy,out,17.4,21382.77,494,0.00,15.16,2986.36,152224.97,tp 21382.90
01/21/2025 02:58:38,495,NAS100,sell,out,9.2,21349.57,495,0.00,-171.15,-1502.18,150551.64,sl 21350.15
01/22/2025 17:00:00,496,NAS100,buy,in,13.4,21888.65,496,0.00,0.00,0.00,150551.64,
01/23/2025 10:15:50,497,NAS100,sell,out,13.4,21776.28,497,0.00,-62.32,-1505.76,148983.56,sl 21776.35
01/23/2025 17:45:00,498,NAS100,buy,in,26.1,21797.8,498,0.00,0.00,0.00,148983.56,
01/23/2025 22:59:42,499,NAS100,sell,out,26.1,21911.13,499,0.00,0.00,2957.91,151941.47,tp 21911.10
01/24/2025 17:00:00,500,NAS100,buy,in,26,21934.6,500,0.00,0.00,0.00,151941.47,
01/24/2025 17:16:40,501,NAS100,sell,out,26,21875.64,501,0.00,0.00,-1532.96,150408.51,sl 21875.65
01/29/2025 17:45:00,502,NAS100,sell,in,11.6,21362.1,502,0.00,0.00,0.00,150408.51,
01/29/2025 23:27:40,503,NAS100,buy,out,11.6,21492,503,0.00,0.00,-1506.84,148901.67,sl 21491.60
01/30/2025 17:00:00,504,NAS100,buy,in,20.1,21568.15,504,0.00,0.00,0.00,148901.67,
01/30/2025 17:02:41,505,NAS100,sell,out,20.1,21493.14,505,0.00,0.00,-1507.70,147393.97,sl 21493.45
01/31/2025 17:00:00,506,NAS100,buy,in,14.5,21763.6,506,0.00,0.00,0.00,147393.97,
01/31/2025 20:34:26,507,NAS100,sell,out,14.5,21661.21,507,0.00,0.00,-1484.66,145909.31,sl 21661.40
02/03/2025 17:15:00,508,NAS100,sell,in,7.9,21035.9,508,0.00,0.00,0.00,145909.31,
02/03/2025 17:24:40,509,NAS100,buy,out,7.9,21219.92,509,0.00,0.00,-1453.76,144455.55,sl 21219.15
02/04/2025 17:00:00,510,NAS100,buy,in,9.4,21466.5,510,0.00,0.00,0.00,144455.55,
02/05/2025 17:45:00,511,NAS100,buy,in,18.4,21507.65,511,0.00,0.00,0.00,144455.55,
02/05/2025 22:57:04,512,NAS100,sell,out,18.4,21663.51,512,0.00,0.00,2867.82,147323.37,tp 21663.45
02/06/2025 16:45:00,513,NAS100,buy,in,29.1,21702.1,513,0.00,0.00,0.00,147323.37,
02/06/2025 21:33:13,514,NAS100,sell,out,29.1,21650.79,514,0.00,0.00,-1493.12,145830.25,sl 21650.90
02/06/2025 22:54:36,515,NAS100,sell,out,9.4,21772.41,515,0.00,-87.44,2875.55,148618.36,tp 21772.30
02/10/2025 17:15:00,516,NAS100,buy,in,15.3,21760.65,516,0.00,0.00,0.00,148618.36,
02/11/2025 09:58:44,517,NAS100,sell,out,15.3,21662.72,517,0.00,-71.16,-1498.33,147048.87,sl 21662.95
02/11/2025 17:15:00,518,NAS100,buy,in,15,21721,518,0.00,0.00,0.00,147048.87,
02/12/2025 15:30:29,519,NAS100,sell,out,15,21620.59,519,0.00,-69.76,-1506.15,145472.96,sl 21622.55
02/12/2025 17:00:00,520,NAS100,buy,in,10.2,21604.55,520,0.00,0.00,0.00,145472.96,
02/13/2025 17:03:15,521,NAS100,sell,out,10.2,21888.1,521,0.00,-47.44,2892.21,148317.73,tp 21887.85
02/13/2025 17:30:00,522,NAS100,buy,in,10.8,21901.05,522,0.00,0.00,0.00,148317.73,
02/14/2025 17:15:00,523,NAS100,buy,in,25.5,22077.45,523,0.00,0.00,0.00,148317.73,
02/14/2025 19:30:15,524,NAS100,sell,out,25.5,22018.64,524,0.00,0.00,-1499.66,146818.07,sl 22018.75
02/17/2025 03:16:14,525,NAS100,sell,out,10.8,22173.45,525,0.00,-200.92,2941.92,149559.07,tp 22173.35
02/17/2025 18:15:00,526,NAS100,buy,in,29.3,22178.15,526,0.00,0.00,0.00,149559.07,
02/18/2025 16:46:41,527,NAS100,sell,out,29.3,22126.23,527,0.00,-136.27,-1521.26,147901.54,sl 22126.55
02/19/2025 17:00:00,528,NAS100,sell,in,28,22107,528,0.00,0.00,0.00,147901.54,
02/19/2025 18:11:38,529,NAS100,buy,out,28,22159.94,529,0.00,0.00,-1482.32,146419.22,sl 22159.75
02/20/2025 16:45:00,530,NAS100,sell,in,25.5,22105.8,530,0.00,0.00,0.00,146419.22,
02/20/2025 16:53:39,531,NAS100,buy,out,25.5,21990.84,531,0.00,0.00,2931.48,149350.70,tp 21991.30
02/21/2025 17:00:00,532,NAS100,sell,in,16.5,22037.15,532,0.00,0.00,0.00,149350.70,
02/21/2025 19:19:37,533,NAS100,buy,out,16.5,21856.57,533,0.00,0.00,2979.57,152330.27,tp 21856.85
02/25/2025 17:00:00,534,NAS100,sell,in,11,21213.3,534,0.00,0.00,0.00,152330.27,
02/26/2025 17:00:00,535,NAS100,buy,in,13.7,21254.35,535,0.00,0.00,0.00,152330.27,
02/26/2025 18:12:15,536,NAS100,buy,out,11,21350.97,536,0.00,9.58,-1514.37,150825.48,sl 21350.85
02/26/2025 20:29:15,537,NAS100,sell,out,13.7,21143.11,537,0.00,0.00,-1523.99,149301.49,sl 21143.20
03/05/2025 18:15:00,538,NAS100,sell,in,9.5,20275.05,538,0.00,0.00,0.00,149301.49,
03/05/2025 19:23:29,539,NAS100,buy,out,9.5,20431.25,539,0.00,0.00,-1483.90,147817.59,sl 20431.15
03/06/2025 17:15:00,540,NAS100,buy,in,8.5,20379.65,540,0.00,0.00,0.00,147817.59,
03/06/2025 19:03:26,541,NAS100,sell,out,8.5,20206.32,541,0.00,0.00,-1473.31,146344.28,sl 20206.45
03/10/2025 17:15:00,542,NAS100,sell,in,8.1,19709.9,542,0.00,0.00,0.00,146344.28,
03/10/2025 21:55:41,543,NAS100,buy,out,8.1,19348.86,543,0.00,0.00,2924.42,149268.70,tp 19348.90
03/12/2025 17:00:00,544,NAS100,sell,in,11.4,19634.4,544,0.00,0.00,0.00,149268.70,
03/13/2025 16:45:00,545,NAS100,sell,in,14.4,19465,545,0.00,0.00,0.00,149268.70,
03/13/2025 16:56:31,546,NAS100,buy,out,11.4,19374.37,546,0.00,9.93,2964.34,152242.97,tp 19374.50
03/13/2025 19:47:30,547,NAS100,buy,out,14.4,19257.97,547,0.00,0.00,2981.23,155224.20,tp 19258.50
03/14/2025 18:00:00,548,NAS100,buy,in,9.9,19602.55,548,0.00,0.00,0.00,155224.20,
03/17/2025 18:00:00,549,NAS100,sell,in,9.4,19692.5,549,0.00,0.00,0.00,155224.20,
03/17/2025 21:00:39,550,NAS100,buy,out,9.4,19856.64,550,0.00,0.00,-1542.92,153681.28,sl 19856.25
03/17/2025 21:26:14,551,NAS100,sell,out,9.9,19913.16,551,0.00,-138.13,3075.04,156618.19,tp 19913.05
03/19/2025 17:00:00,552,NAS100,buy,in,13.4,19624.35,552,0.00,0.00,0.00,156618.19,
03/19/2025 22:01:13,553,NAS100,sell,out,13.4,19856.7,553,0.00,0.00,3113.49,159731.68,tp 19856.65
03/20/2025 17:00:00,554,NAS100,buy,in,9,19737.6,554,0.00,0.00,0.00,159731.68,
03/21/2025 15:37:27,555,NAS100,sell,out,9,19561.19,555,0.00,-41.86,-1587.69,158102.13,sl 19561.30
03/21/2025 17:00:00,556,NAS100,buy,in,14.3,19527.2,556,0.00,0.00,0.00,158102.13,
03/21/2025 22:58:33,557,NAS100,sell,out,14.3,19747.67,557,0.00,0.00,3152.72,161254.85,tp 19747.50
03/24/2025 17:00:00,558,NAS100,buy,in,18.6,20130.2,558,0.00,0.00,0.00,161254.85,
03/25/2025 17:30:00,559,NAS100,buy,in,19.3,20270.45,559,0.00,0.00,0.00,161254.85,
03/25/2025 17:47:41,560,NAS100,sell,out,18.6,20302.54,560,0.00,-86.50,3205.52,164373.87,tp 20302.50
03/26/2025 16:53:27,561,NAS100,sell,out,19.3,20186.13,561,0.00,-89.76,-1627.38,162656.73,sl 20186.30
03/26/2025 17:00:00,562,NAS100,sell,in,10.3,20134.55,562,0.00,0.00,0.00,162656.73,
03/27/2025 16:33:04,563,NAS100,buy,out,10.3,19821.32,563,0.00,8.97,3226.27,165891.97,tp 19821.35
03/27/2025 17:00:00,564,NAS100,buy,in,12.4,19896.25,564,0.00,0.00,0.00,165891.97,
03/28/2025 03:04:17,565,NAS100,sell,out,12.4,19761.61,565,0.00,-57.67,-1669.54,164164.76,sl 19761.95
04/01/2025 17:15:00,566,NAS100,sell,in,12.1,19133.55,566,0.00,0.00,0.00,164164.76,
04/01/2025 17:39:41,567,NAS100,buy,out,12.1,19268.88,567,0.00,0.00,-1637.49,162527.27,sl 19268.80
04/03/2025 17:15:00,568,NAS100,sell,in,9.7,18747.2,568,0.00,0.00,0.00,162527.27,
04/04/2025 06:31:20,569,NAS100,buy,out,9.7,18413.11,569,0.00,8.45,3240.67,165776.39,tp 18413.20
04/08/2025 17:00:00,570,NAS100,buy,in,8.9,18113.1,570,0.00,0.00,0.00,165776.39,
04/08/2025 18:12:39,571,NAS100,sell,out,8.9,17927.09,571,0.00,0.00,-1655.49,164120.90,sl 17927.15
04/15/2025 17:15:00,572,NAS100,buy,in,13.9,18959.15,572,0.00,0.00,0.00,164120.90,
04/15/2025 17:19:38,573,NAS100,sell,out,13.9,18840.6,573,0.00,0.00,-1647.85,162473.05,sl 18840.95
04/16/2025 17:00:00,574,NAS100,sell,in,10.4,18397.8,574,0.00,0.00,0.00,162473.05,
04/16/2025 18:24:19,575,NAS100,buy,out,10.4,18553.11,575,0.00,0.00,-1615.22,160857.83,sl 18552.95
04/17/2025 17:30:00,576,NAS100,sell,in,8.6,18202.65,576,0.00,0.00,0.00,160857.83,
04/17/2025 21:11:37,577,NAS100,buy,out,8.6,18388.67,577,0.00,0.00,-1599.77,159258.06,sl 18388.40
04/21/2025 17:00:00,578,NAS100,sell,in,9.2,17883.55,578,0.00,0.00,0.00,159258.06,
04/22/2025 09:59:14,579,NAS100,buy,out,9.2,18054.8,579,0.00,32.06,-1575.50,157714.62,sl 18054.80
04/22/2025 17:00:00,580,NAS100,buy,in,10.4,18147.35,580,0.00,0.00,0.00,157714.62,
04/23/2025 01:00:00,581,NAS100,sell,out,10.4,18603.1,581,0.00,-48.37,4739.80,162406.05,tp 18448.65